,ItemDesignId,ItemDesignName,ItemDesignKey,ItemDesignDescription,ImageSpriteId,LogoSpriteId,ItemSpace,ItemType,GasCost,MineralCost,Rank,MinRoomLevel,BuildTime,RootItemDesignId,ItemSubType,EnhancementType,EnhancementValue,MarketPrice,DropChance,Ingredients,Rarity,ModuleType,ModuleArgument,Flags,FairPrice,MinShipLevel,ManufactureCost,ItemDesignNameEN,Content,RaceId,RequiredResearchDesignId,ParentItemDesignId,CraftDesignId,MissileDesignId,CharacterPartId,ActiveAnimationId,AnimationId,BorderSpriteId,SoundFileId,CharacterDesignId,TrainingDesignId,RoomDesignId,ParticleSpriteId
96,101,Gold (Au),Gold,Gold (Au). It isn't as valuable in the vastness that is space.,3604,3604,1,Equipment,0,1000000,1,1,86400,101,Artifact,None,0,18,10,778x25,Unique,None,0,63,34,0,mineral:1000000,Gold (Au),,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,102,Carbon (C),Carbon,Carbon (C). a relatively common resource.,3742,3742,1,Equipment,0,5000,1,1,86400,102,Artifact,None,0,13,200,729x7,Common,None,0,63,62,0,mineral:5000,Carbon (C),,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,103,Scrap Iron (Fe),ScrapIron,Scrap Iron (Fe). Common source material.,3741,3741,1,Equipment,0,5000,1,1,86400,103,Artifact,None,0,12,150,728x7,Common,None,0,63,62,0,mineral:5000,Scrap Iron (Fe),,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,104,Titanium (Ti),Titanium,Titanium (Ti) A much stronger base metal than common scrap.,3606,3606,1,Equipment,0,5000,1,1,86400,104,Artifact,None,0,15,30,778x22,Elite,None,0,63,29,0,mineral:5000,Titanium (Ti),,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,105,Silicon (Si),Silicon,A common base used for electronics and glass materials.,3603,3603,1,Equipment,0,5000,1,1,86400,105,Artifact,None,0,19,110,778x29,Common,None,0,63,38,0,mineral:5000,Silicon (Si),,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,106,Dark Matter (Dm),DarkMatter,Dark Matter (Dm). Stuff of the universe. It matters.,3605,3605,1,Equipment,0,1000000,1,1,86400,106,Artifact,None,0,1156,2,,Epic,None,0,63,1158,0,mineral:1000000,Dark Matter (Dm),,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,107,Unknown Material,UnknownMaterial,A strange alien material. Can be used to craft high quality items.,3605,3605,1,Equipment,0,1000000,1,1,86400,107,Artifact,None,0,1202,0,,Epic,None,0,63,1203,0,mineral:1000000,Unknown Material,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,108,Assault Helmet,Assault Helmet,Effective protection for use in military operations.,3765,3765,1,Equipment,0,1000000,1,1,10,108,EquipmentHead,Hp,1,358,0,88x7|104x7|105x7,Unique,None,0,1087,2670,0,mineral:1000000,Assault Helmet,,0,0,0,0,0,410,0,0,0,0,0,0,0,0
104,109,Assault Armor,Assault Armor,A combat armor suited to military ops.,3769,3769,1,Equipment,10000,0,1,1,10,109,EquipmentBody,Ability,12,451,0,92x7|104x7,Unique,None,0,1087,2738,0,gas:10000,Assault Armor,,0,0,0,0,0,411,0,0,0,0,0,0,0,0
105,110,Assault Leggings,Assault Leggings,Pants specially made for combat specialists.,3773,3773,1,Equipment,10,0,1,1,10,110,EquipmentLeg,Repair,0.3,81,0,95x5,Unique,None,0,1087,2141,0,gas:10,Assault Leggings,,0,0,0,0,0,412,0,0,0,0,0,0,0,0
106,111,Santa Hat,Santa Hat,"Hohoho, with this cool hat you can look like Santa!",3822,3822,1,Equipment,0,10000,1,1,10,111,EquipmentHead,Repair,0.2,32,0,,Elite,None,0,1087,33,0,mineral:10000,Santa Hat,,0,0,0,0,0,421,0,0,0,0,0,0,0,0
107,112,Santa Costume,Santa Costume,A phat Santa costume!,3826,3826,1,Equipment,10000,0,1,1,10,112,EquipmentBody,Hp,1,31,0,,Elite,None,0,1087,30,0,gas:10000,Santa Costume,,0,0,0,0,0,422,0,0,0,0,0,0,0,0
108,113,Santa Boots,Santa Boots,These boots are made for Santa!,3830,3830,1,Equipment,10,0,1,1,10,113,EquipmentLeg,Stamina,8,15,0,,Elite,None,0,1087,15,0,gas:10,Santa Boots,,0,0,0,0,0,423,0,0,0,0,0,0,0,0
109,114,Heavy Assault Helmet,Heavy Assault Helmet,A heavy version of the capable assault helmet.,3753,3753,1,Equipment,10000,0,1,1,10,114,EquipmentHead,Hp,2,950,0,108x6|104x10,Epic,None,0,1087,8096,0,gas:10000,Heavy Assault Helmet,,0,0,0,0,0,407,0,0,0,0,0,0,0,0
110,115,Heavy Assault Armor,Heavy Assault Armor,A Heavy combat armor suited to military ops.,3757,3757,1,Equipment,10000,0,1,1,10,115,EquipmentBody,Ability,20,2537,0,109x6|104x7,Epic,None,0,1087,9105,0,gas:10000,Heavy Assault Armor,,0,0,0,0,0,408,0,0,0,0,0,0,0,0
111,116,Heavy Assault Leggings,Heavy Assault Leggings,Heavy assault combat pants.,3761,3761,1,Equipment,10,0,1,1,10,116,EquipmentLeg,Repair,0.6,469,0,110x5,Epic,None,0,1087,5455,0,gas:10,Heavy Assault Leggings,,0,0,0,0,0,409,0,0,0,0,0,0,0,0
112,117,Yellow Shirt,Yellow Shirt,For some reason you instantly feel more captain like in this shirt.,3777,3777,1,Equipment,10000,0,1,1,10,117,EquipmentBody,Pilot,3,422,0,102x20,Elite,None,0,1087,836,0,gas:10000,Yellow Shirt,,0,0,0,0,0,413,0,0,0,0,0,0,0,0
113,118,Blue Shirt,Blue Shirt,"For some reason, your shield and system operation skills feel improved while wearing this.",3781,3781,1,Equipment,10000,0,1,1,10,118,EquipmentBody,Science,5,258,0,102x20,Elite,None,0,1087,749,0,gas:10000,Blue Shirt,,0,0,0,0,0,414,0,0,0,0,0,0,0,0
114,119,Red Shirt,Red Shirt,For some reason your weapons skills are better while wearing this.,3785,3785,1,Equipment,10000,0,1,1,10,119,EquipmentBody,Weapon,5,106,0,102x20,Elite,None,0,1087,673,0,gas:10000,Red Shirt,,0,0,0,0,0,415,0,0,0,0,0,0,0,0
115,120,Pants,Pants,Protect your private parts with these good ol pants.,3789,3789,1,Equipment,10,0,1,1,10,120,EquipmentLeg,Stamina,10,41,0,102x12,Elite,None,0,1087,392,0,gas:10,Pants,,0,0,0,0,0,416,0,0,0,0,0,0,0,0
116,121,Titan Armor,Titan Armor,A super tough combat armor.,3793,3793,1,Equipment,10000,0,1,1,10,121,EquipmentBody,Hp,3,668,0,92x7|104x30,Unique,None,0,1087,3179,0,gas:10000,Titan Armor,,0,0,0,0,0,417,0,0,0,0,0,0,0,0
117,122,Personal Phaser,Personal Phaser,Looks like a strange tv remote. But shoots lasers,3846,3846,1,Equipment,10,0,1,1,10,122,EquipmentWeapon,Attack,0.2,34,0,103x8|105x2,Common,None,0,1087,303,0,gas:10,Personal Phaser,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,123,Laser Pistol,Laser Pistol,The trusty laser gun! Does pretty decent damage and reasonably priced..,3837,4992,1,Equipment,10,0,1,1,10,123,EquipmentWeapon,Attack,0.3,81,0,122x7|105x7,Elite,None,0,1087,1168,0,gas:10,Laser Pistol,,0,0,0,0,0,0,161,0,0,0,0,0,0,0
119,124,Laser Rifle,Laser Rifle,The weapon of choice for top soldiers.,3836,4994,1,Equipment,10,0,1,1,10,124,EquipmentWeapon,Attack,0.5,332,0,123x5|105x7|104x7,Unique,None,0,1087,2952,0,gas:10,Laser Rifle,,0,0,0,0,0,0,161,161,0,0,0,0,0,0
120,125,8Bit Helmet,8Bit Helmet,Box Helmet for 8Bit Fans or Ugly People.,3861,7719,1,Equipment,10,0,1,1,10,125,EquipmentHead,Ability,10,53,0,,Unique,None,0,1071,53,0,gas:10,8Bit Helmet,,0,0,0,0,0,424,0,0,0,0,0,0,0,0
121,126,Football,Football,A ball that you don't actually kick with your foot. Go figure.,3841,3841,1,Equipment,10,0,1,1,10,126,EquipmentAccessory,Hp,1,51,0,,Unique,None,0,1087,50,0,gas:10,Football,,0,0,0,0,0,424,0,0,0,0,0,0,0,0
122,127,Sports Helmet,Sports Helmet,A protective sports helmet.,3638,7725,1,Equipment,10,0,1,1,10,127,EquipmentHead,Stamina,12,30,0,,Unique,None,0,1087,27,0,gas:10,Sports Helmet,,0,0,0,0,0,398,0,0,0,0,0,0,0,0
123,128,Sports Uniform,Sports Uniform,For aspiring galaxy athletes.,3642,3642,1,Equipment,10000,0,1,1,10,128,EquipmentBody,Stamina,15,32,0,,Unique,None,0,1087,32,0,gas:10000,Sports Uniform,,0,0,0,0,0,399,0,0,0,0,0,0,0,0
124,129,Sports Pants,Sports Pants,More flexible than normal pants. A must for aspiring athletes.,3647,3647,1,Equipment,10,0,1,1,10,129,EquipmentLeg,Stamina,10,59,0,,Unique,None,0,1087,59,0,gas:10,Sports Pants,,0,0,0,0,0,400,0,0,0,0,0,0,0,0
125,130,Anonymous Mask,Anonymous Mask,"When hacking, remember to stay anonymous.",3889,3889,1,Equipment,10,0,1,1,10,130,EquipmentHead,Ability,18,251,0,,Unique,None,0,1071,244,0,gas:10,Anonymous Mask,,0,0,0,0,0,431,0,0,0,0,0,0,0,0
126,131,Scratchy,Scratchy,From Galaxy Lotto's. Member's free daily scratchy.,4321,4321,1,Equipment,0,1000000,1,1,600,131,Scratchy,None,3,41,0,,Epic,None,0,127,41,0,mineral:1000000,Scratchy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,132,Red Packet,Red Packet,Find something good in this red packet.,3913,3913,1,Equipment,0,10000,1,0,0,132,InstantPrize,None,5,50,0,,Common,None,0,638,50,0,mineral:10000,Red Packet,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,133,Lucky Bag,Lucky Bag,Find something good in this lucky bag.,3914,3914,1,Equipment,0,10000,1,0,0,133,InstantPrize,None,15,146,0,,Unique,None,0,127,146,0,mineral:10000,Lucky Bag,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,134,Fantom,Fantom,A hovering drone to help track your targets.,4246,4246,1,Equipment,10,0,1,1,10,134,EquipmentAccessory,Attack,0.2,31,0,102x5|103x1,Common,None,0,1087,201,0,gas:10,Fantom,,0,0,0,0,0,424,0,0,0,0,0,0,0,0
130,135,Draconian Helmet,Draconian Helmet,The standard helmet for Draconian Soldiers.,4248,7721,1,Equipment,0,1000000,1,1,10,135,EquipmentHead,FireResistance,60,826,0,88x4|102x18,Unique,None,0,1071,2261,0,mineral:1000000,Draconian Helmet,,0,0,0,0,0,456,0,0,0,0,0,0,0,0
131,136,Draconian Armor,Draconian Armor,Standard issue Draconian Armor,4252,4252,1,Equipment,10000,0,1,1,10,136,EquipmentBody,FireResistance,65,830,0,76x6,Unique,None,0,1087,2663,0,gas:10000,Draconian Armor,,0,0,0,0,0,457,0,0,0,0,0,0,0,0
132,137,Draconian Legging,Draconian Legging,Standard issue Draconian Leggings,4256,4256,1,Equipment,10,0,1,1,10,137,EquipmentLeg,FireResistance,50,121,0,77x4,Unique,None,0,1087,483,0,gas:10,Draconian Legging,,0,0,0,0,0,458,0,0,0,0,0,0,0,0
133,138,Maverick,Maverick,By PJI Industries. An advanced personal targeting drone.,4261,4261,1,Equipment,10,0,1,1,10,138,EquipmentAccessory,Attack,0.4,105,0,134x6|102x20|105x15,Elite,None,0,1087,1560,0,gas:10,Maverick,,0,0,0,0,0,424,0,0,0,0,0,0,0,0
134,139,Proximity Mine,Proximity Mine,Explodes when enemy enters room. Has a slight delay before exploding and also causes collateral damage to crews.,4285,4285,1,Equipment,0,0,1,0,0,139,Module,Attack,4,24,50,103x6,Common,Trap,4,319,198,0,,Proximity Mine,,0,0,0,0,0,0,154,155,4323,0,0,0,0,0
135,140,Corsair,Corsair,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4324,4324,3,Craft,2500,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:2500,Corsair,,0,86,0,25,0,0,0,0,0,0,0,0,0,0
136,141,Corsair Lv2,Corsair Lv2,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4325,4325,3,Craft,2750,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:2750,Corsair Lv2,,0,87,140,26,0,0,0,0,0,0,0,0,0,0
137,142,Corsair Lv3,Corsair Lv3,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4326,4326,3,Craft,3000,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:3000,Corsair Lv3,,0,88,141,27,0,0,0,0,0,0,0,0,0,0
138,143,Corsair Lv4,Corsair Lv4,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4327,4327,3,Craft,3200,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:3200,Corsair Lv4,,0,89,142,28,0,0,0,0,0,0,0,0,0,0
139,144,Corsair Lv5,Corsair Lv5,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4328,4328,3,Craft,3500,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:3500,Corsair Lv5,,0,90,143,29,0,0,0,0,0,0,0,0,0,0
140,145,Corsair Lv6,Corsair Lv6,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4329,4329,3,Craft,3800,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:3800,Corsair Lv6,,0,91,144,30,0,0,0,0,0,0,0,0,0,0
141,146,Corsair Lv7,Corsair Lv7,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4330,4330,3,Craft,4000,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:4000,Corsair Lv7,,0,92,145,31,0,0,0,0,0,0,0,0,0,0
142,147,Corsair Lv8,Corsair Lv8,EMP Specialist Corvette. Fast flight with medium payload EMP phasers.,4331,4331,3,Craft,4200,0,1,1,480,140,None,None,0,0,0,,Common,None,0,0,0,0,gas:4200,Corsair Lv8,,0,93,146,32,0,0,0,0,0,0,0,0,0,0
143,148,Small Easter Egg,Small Easter Egg,A celebratory egg with a surprise inside.,4423,4423,1,Equipment,0,10000,1,0,0,148,InstantPrize,None,1,71,0,713x30,Elite,None,0,127,276,0,mineral:10000,Small Easter Egg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,149,Medium Easter Egg,Medium Easter Egg,A celebratory egg with a surprise inside.,4424,4424,1,Equipment,0,10000,1,0,0,149,InstantPrize,None,5,126,0,148x4,Unique,None,0,127,615,0,mineral:10000,Medium Easter Egg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,150,Large Easter Egg,Large Easter Egg,A celebratory egg with a surprise inside.,4425,4425,1,Equipment,0,10000,1,0,0,150,InstantPrize,None,20,511,0,149x6,Epic,None,0,127,2097,0,mineral:10000,Large Easter Egg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,151,Yellow Officer Uniform,Yellow Officer Uniform,You feel even more captain like in this yellow uniform.,4426,4426,1,Equipment,10000,0,1,1,10,151,EquipmentBody,Pilot,7,173,0,117x3,Unique,None,0,1087,1373,0,gas:10000,Yellow Officer Uniform,,0,0,0,0,0,480,0,0,0,0,0,0,0,0
147,152,Red Officer Uniform,Red Officer Uniform,Your weapons skills are even better while wearing this red officer uniform.,4434,4434,1,Equipment,10000,0,1,1,10,152,EquipmentBody,Weapon,8,334,0,119x3|101x5,Unique,None,0,1087,1260,0,gas:10000,Red Officer Uniform,,0,0,0,0,0,482,0,0,0,0,0,0,0,0
148,153,Blue Officer Uniform,Blue Officer Uniform,Your shield and system operation skills are further improved while wearing this blue uniform.,4430,4430,1,Equipment,10000,0,1,1,10,153,EquipmentBody,Science,8,225,0,118x3|101x5,Unique,None,0,1087,1320,0,gas:10000,Blue Officer Uniform,,0,0,0,0,0,481,0,0,0,0,0,0,0,0
149,154,C4 Mine,C4 Mine,High explosive. Triggers when enemy enters room. Also causes collateral damage to crews. Has a slight delay before exploding.,4450,4450,1,Equipment,0,0,1,0,0,154,Module,Attack,6,83,5,139x3|105x1,Elite,Trap,6,319,357,0,,C4 Mine,,0,0,0,0,0,0,154,158,4451,0,0,0,0,0
150,155,Rabbit Ears,Rabbit Ears,A costume thing available during easter only.,4532,4532,1,Equipment,10,0,1,1,10,155,EquipmentHead,Ability,9,121,0,,Unique,None,0,1087,120,0,gas:10,Rabbit Ears,,0,0,0,0,0,489,0,0,0,0,0,0,0,0
151,156,Raider Mask,Raider Mask,Popular amongst nomadic raiders.,4510,4510,1,Equipment,0,500,1,1,10,156,EquipmentHead,Weapon,4,34,0,103x6,Common,None,0,1087,203,0,mineral:500,Raider Mask,,0,0,0,0,0,488,0,0,0,0,0,0,0,0
152,157,Elite Raider Mask,Elite Raider Mask,Popular amongst elder nomadic raiders.,4490,4490,1,Equipment,0,500,1,1,10,157,EquipmentHead,Weapon,7,175,0,156x4|103x9,Elite,None,0,1087,772,0,mineral:500,Elite Raider Mask,,0,0,0,0,0,483,0,0,0,0,0,0,0,0
153,158,Iron Face Protector,Iron Face Protector,A mask used by iron workers.,4498,7722,1,Equipment,10,0,1,1,10,158,EquipmentHead,Repair,0.3,52,0,103x6,Common,None,0,1087,212,0,gas:10,Iron Face Protector,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,159,Dark Kitty Mask,Dark Kitty Mask,A mask worn by cat lovers.,4494,4494,1,Equipment,10,0,1,1,10,159,EquipmentHead,Attack,0.4,59,0,,Unique,None,0,1071,59,0,gas:10,Dark Kitty Mask,,0,0,0,0,0,484,0,0,0,0,0,0,0,0
155,160,Ragdoll Mask,Ragdoll Mask,A scary looking rag-doll mask.,4502,4502,1,Equipment,10,0,1,1,10,160,EquipmentHead,Hp,2,403,0,,Epic,None,0,1071,405,0,gas:10,Ragdoll Mask,,0,0,0,0,0,486,0,0,0,0,0,0,0,0
156,161,Mask of Agility,Mask of Agility,A mask worn by nerds to run faster.,4506,4506,1,Equipment,10,0,1,1,10,161,EquipmentHead,Stamina,14,53,0,,Unique,None,0,1071,52,0,gas:10,Mask of Agility,,0,0,0,0,0,487,0,0,0,0,0,0,0,0
157,162,Cai Dao,Cai Dao,A cleaver used for cutting up chicken.,3849,3849,1,Equipment,10,0,1,1,10,162,EquipmentWeapon,Attack,0.3,148,0,103x35,Unique,None,0,1087,1159,0,gas:10,Cai Dao,,0,0,0,0,0,0,168,0,0,1821,0,0,0,0
158,163,Golden Cai Dao,Golden Cai Dao,A Golden Cleaver.,5007,3849,1,Equipment,10,0,1,1,10,163,EquipmentWeapon,Attack,0.6,1540,0,162x9|101x88,Hero,None,0,1025,7501,0,gas:10,Golden Cai Dao,,0,0,0,0,0,0,168,0,0,1821,0,0,0,0
159,164,Dragon Armor,Dragon Armor,Dragon Armor,4819,4840,1,Equipment,10000,0,1,1,10,164,EquipmentBody,FireResistance,50,0,0,,Unique,None,0,1087,0,0,gas:10000,Dragon Armor,,0,0,0,0,0,511,0,0,0,0,0,0,0,0
160,165,Dragon Leggings,Dragon Leggings,Pants specially made for combat specialists.,4823,4841,1,Equipment,10,0,1,1,10,165,EquipmentLeg,Repair,0.2,0,0,,Unique,None,0,1087,0,0,gas:10,Dragon Leggings,,0,0,0,0,0,512,0,0,0,0,0,0,0,0
161,166,D.R.A.G.O.N Mech Suit,D.R.A.G.O.N Mech Suit,An extremely rare mechanical suit awarded to May 2017 Tournament Champions.,4857,4857,1,Equipment,10000,0,1,1,10,166,EquipmentBody,Attack,0.6,740,0,,Epic,None,0,1025,737,0,gas:10000,D.R.A.G.O.N Mech Suit,,0,0,0,0,0,516,0,0,0,0,0,0,0,0
162,167,Sandbag,Sandbag,Protect your room by absorbing damage first,4999,4999,1,Equipment,0,0,1,0,0,167,Module,Hp,2,141,20,105x6,Common,Sandbag,2,317,184,0,,Sandbag,,0,0,0,0,0,0,179,0,5000,0,0,0,0,0
163,168,Water Sprinkler,Water Sprinkler,Automatically puts out fires.,5046,5046,1,Equipment,0,0,1,0,0,168,Module,FireResistance,50,49,1,103x7|105x1,Common,WaterSprinkler,50,511,260,0,,Water Sprinkler,,0,0,0,0,0,0,207,0,5047,0,0,0,0,0
164,169,Dark Matter Armor,Dark Matter Armor,A heroic armor constructed of titanium and the extremely rare dark matter.,4819,4840,1,Equipment,10000,0,1,1,10,169,EquipmentBody,Hp,3,5066,0,121x3|106x3,Hero,None,0,1025,8560,0,gas:10000,Dark Matter Armor,,0,0,0,0,0,511,0,0,0,0,0,0,0,0
165,170,Dark Matter Legging,Dark Matter Legging,A Leg Armor made from rare Dark Matter.,4823,4841,1,Equipment,10,0,1,1,10,170,EquipmentLeg,Stamina,35,2684,0,97x3|106x2,Hero,None,0,1025,13459,0,gas:10,Dark Matter Legging,,0,0,0,0,0,512,0,0,0,0,0,0,0,0
166,171,Modified Power Drill,Modified Power Drill,Some guy decided to add some customizations to the power drill.,4913,4916,1,Equipment,10,0,1,1,10,171,EquipmentWeapon,Repair,0.5,84,0,73x5,Elite,None,0,1087,552,0,gas:10,Modified Power Drill,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,172,WTF Power Drill,WTF Power Drill,There's a line to how much you should modify something. I feel the line was crossed.,4914,4917,1,Equipment,10,0,1,1,10,172,EquipmentWeapon,Repair,0.7,269,0,171x4,Unique,None,0,1087,1178,0,gas:10,WTF Power Drill,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,173,Girl Sticker,Girl Sticker,Girl Sticker,5052,4964,1,Equipment,10,0,1,0,10,173,Sticker,None,0,63,0,742x1|743x1,Unique,None,0,127,64,0,gas:10,Girl Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
169,174,Soldier Sticker,Soldier Sticker,Soldier Sticker,5053,4920,1,Equipment,10,0,1,0,10,174,Sticker,None,0,13,0,,Unique,None,0,127,13,0,gas:10,Soldier Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
170,175,Missile Sticker,Missile Sticker,Missile Sticker,5055,4921,1,Equipment,10,0,1,0,10,175,Sticker,None,0,32,0,,Unique,None,0,127,33,0,gas:10,Missile Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
171,176,Star Sticker,Star Sticker,Star Sticker,5058,4922,1,Equipment,10,0,1,0,10,176,Sticker,None,0,20,0,,Unique,None,0,127,20,0,gas:10,Star Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
172,177,Multi Missile Sticker,Multi Missile Sticker,Multi Missile Sticker,5054,4923,1,Equipment,10,0,1,0,10,177,Sticker,None,0,26,0,742x1|743x1,Unique,None,0,127,26,0,gas:10,Multi Missile Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
173,178,Skull Sticker,Skull Sticker,Skull Sticker,5057,4924,1,Equipment,10,0,1,0,10,178,Sticker,None,0,36,0,102x10,Unique,None,0,127,327,0,gas:10,Skull Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
174,179,Bricks,Bricks,Protect your room by absorbing damage first,5070,5070,1,Equipment,0,0,1,0,0,179,Module,Hp,3,382,0,167x3|102x2,Elite,Sandbag,3,317,468,0,,Bricks,,0,0,0,0,0,0,181,0,5071,0,0,0,0,0
175,180,Concrete Barrier,Concrete Barrier,Protect your room by absorbing damage first,5075,5075,1,Equipment,0,0,1,0,0,180,Module,Hp,4,974,0,179x3|102x3,Unique,Sandbag,4,317,1280,0,,Concrete Barrier,,0,0,0,0,0,0,182,0,5076,0,0,0,0,0
176,181,Steel Barrier,Steel Barrier,Protect your room by absorbing damage first,5079,5079,1,Equipment,0,0,1,0,0,181,Module,Hp,5,3509,1,180x4|103x4,Epic,Sandbag,5,301,4199,0,,Steel Barrier,,0,0,0,0,0,0,183,0,5080,0,0,0,0,0
177,182,Camo Wrap,Camo Wrap,A army issue Camo laminate wrap for your ship.,5088,5085,1,Equipment,10,0,1,0,10,182,Skin,None,0,38,0,,Unique,None,0,127,38,0,gas:10,Camo Wrap,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
178,183,Dark Matter Rifle,Dark Matter Rifle,An advanced assault rifle powered by dark matter.,3842,3842,1,Equipment,10,0,1,1,10,183,EquipmentWeapon,Attack,0.6,674,0,124x4|106x2,Epic,None,0,1087,6952,0,gas:10,Dark Matter Rifle,,0,0,0,0,0,0,161,161,0,0,0,0,0,0
179,184,Broken Beer Bottle,Broken Beer Bottle,A Broken beer bottle commonly found on the beach.,3847,3847,1,Equipment,10,0,1,1,10,184,EquipmentWeapon,Attack,0.2,15,0,105x3,Common,None,0,1087,64,0,gas:10,Broken Beer Bottle,,0,0,0,0,0,0,168,0,0,1821,0,0,0,0
180,185,Tin Shield,Tin Shield,A protective shield to avoid getting hit by rocks.,3845,3845,1,Equipment,0,0,1,1,10,185,EquipmentWeapon,Hp,1,43,0,103x12,Common,None,0,1087,393,0,,Tin Shield,,0,0,0,0,0,0,168,0,0,1821,0,0,0,0
181,186,Station Missile,Station Missile,Station Missile,4896,4896,2,Missile,20,0,11,1,60,186,None,None,0,0,0,,Common,None,0,0,0,0,gas:20,Station Missile,,0,0,0,0,53,0,0,0,0,0,0,0,0,0
182,187,Spire,Spire,A Larger assault drone by PJI Industries.,5094,5094,1,Equipment,10,0,1,1,10,187,EquipmentAccessory,Attack,0.5,398,0,138x4|104x18,Unique,None,0,1087,3236,0,gas:10,Spire,,0,0,0,0,0,0,0,185,0,0,0,0,0,0
183,188,Engineering Cap,Engineering Cap,The engineers association cap. It looks fugly but mechanics love it.,5097,5097,1,Equipment,0,500,1,1,10,188,EquipmentHead,Engine,3,41,0,102x8,Common,None,0,1087,269,0,mineral:500,Engineering Cap,,0,0,0,0,0,533,0,0,0,0,0,0,0,0
184,189,Mechanics Apron,Mechanics Apron,Great for working in the engine room. Highly oil stain resistant.,5101,5101,1,Equipment,10000,0,1,1,10,189,EquipmentBody,Engine,3,26,0,102x10,Common,None,0,1087,323,0,gas:10000,Mechanics Apron,,0,0,0,0,0,534,0,0,0,0,0,0,0,0
185,190,Mechanics Pants,Mechanics Pants,"They are like normal pants, but uglier.",5105,5105,1,Equipment,10,0,1,1,10,190,EquipmentLeg,Engine,2,19,0,102x10,Common,None,0,1087,319,0,gas:10,Mechanics Pants,,0,0,0,0,0,536,0,0,0,0,0,0,0,0
186,191,Fancy Engineering Cap,Fancy Engineering Cap,Slightly better looking engineers cap. *slightly.,5122,5122,1,Equipment,0,500,1,1,10,191,EquipmentHead,Engine,6,622,0,188x5,Elite,None,0,1087,988,0,mineral:500,Fancy Engineering Cap,,0,0,0,0,0,538,0,0,0,0,0,0,0,0
187,192,Crazy Engineering Cap,Crazy Engineering Cap,For engineers who prefer to work in the dark.,5126,5127,1,Equipment,0,500,1,1,10,192,EquipmentHead,Engine,7,860,0,191x5,Unique,None,0,1087,2815,0,mineral:500,Crazy Engineering Cap,,0,0,0,0,0,539,0,0,0,0,0,0,0,0
188,193,Parth Dunk Helmet,Parth Dunk Helmet,A sought after helmet by pilots and electronic music fans.,5114,7717,1,Equipment,0,500,1,1,10,193,EquipmentHead,Pilot,5,258,0,103x20|105x3,Elite,None,0,1087,810,0,mineral:500,Parth Dunk Helmet,,0,0,0,0,0,537,0,0,0,0,0,0,0,0
189,194,Varth Dader Helmet,Varth Dader Helmet,Evil looking pilot helmets with good in-built bluetooth headphones.,5118,5118,1,Equipment,0,500,1,1,10,194,EquipmentHead,Pilot,7,438,0,193x5,Unique,None,0,1071,2181,0,mineral:500,Varth Dader Helmet,,0,0,0,0,0,540,0,0,0,0,0,0,0,0
190,195,Sushi Wrap,Sushi Wrap,A sushi vinyl wrap for your ship.,5172,5165,1,Equipment,10,0,1,0,10,195,Skin,None,0,27,0,,Unique,None,0,127,27,0,gas:10,Sushi Wrap,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
